text,label,label_text,text_length
Hcl is right place for job as policy wise and employee friendly,5,good,12
A valuable company that doesn't show value for its employees,2,bad,10
"Very bad salaries for Support Groups, and for years they will not do any appraisals",1,bad,15
Horrible place pay isn't worth the danger..pro people seem to die at least once a year at different plants,1,bad,19
Great place to learn how souless and compassionless the financial industry can be.,1,bad,13
Great for anyone wanting to get a jumpstart in life,4,good,10
Good company to get knowledge on Manufacturing process and Software,4,good,10
The company is not fit to be in Banglore as an employer,1,bad,12
They could be less concerned with needs of their employees.,2,bad,10
A good company to start a career in real estate,4,good,10
This company has bright✨🔆 future with customers and employees,5,good,9
"If you want to start trading stocks, Tower Hill provides a great experience with the potential of unlimited upside.",5,good,19
retirement company.. freshers dont even look into this if u are career oriented,2,bad,13
Exciting work but poor compensation. Fun people but disorganized/unfair politics.,2,bad,10
Okay if you want to spend time for something else,2,bad,10
"There are opportunities, but you have to fight with EPAM to get it.",2,bad,13
"Working at Chic-fil-A has been amazing, but it's out of my transportation range.",5,good,13
"Great Staff, Poor Management (At the time -- changing)",4,good,9
"Great company, but business model not a good fit for me",4,good,11
Not enough help to keep the store conditions up to company standards.,1,bad,12
Was a good place to work. Went downhill. Company is a mess.,2,bad,12
"The people are excellent, but the management can be a bit lax",4,good,12
10 years in JPMC and hitting for more 10 Years,5,good,10
The company that has a possibility of Global one of retail clothing,5,good,12
1yr will give you 3yrs job experience anywhere else,1,bad,9
Great place to start a career in commercial banking,4,good,9
Best Culture - Best Comp - Nothin gelse compares,5,good,9
Very intensive and creative way to embark every employee to the company.,5,good,12
If you don't challange yourself in the long run you may lose your motivations,4,good,14
I feel very fortunate to have ended up here,4,good,9
"Great place to work, so sorry it was sold",5,good,9
Etsy is exactly what you think ... an A++ place to work.,5,good,12
Great Company with many opportunities to work in varies levels,4,good,10
Great company to the worst in just a month after Avago Transition,1,bad,12
Good place but salary quite low as compared to industry standards.,2,bad,11
"Great Place to Work, Store Management Could Use Some Improvement",4,good,10
Really enjoy the people I work with and the work that I'm doing!,5,good,13
Great blue-chip company to start and build your career,5,good,9
The agency struggles with its brand identity and relevance to the community.,2,bad,12
Culture is much like what you would expect in a large investment bank,2,bad,13
It is good company with rich Engg experience and gives you the freedom to preform,5,good,15
"Trust isn't defined where you are born, it has to be build",1,bad,12
"Lack of strong People Leaders, in Experience - Customer Service team",1,bad,11
"Nice and relaxed atmosphere, not so many great projects",4,good,9
"Constant change, for change's sake, married with a lack of vision.",2,bad,11
the hardest part of the job is dealing with irate customers,2,bad,11
A company you can be proud to work for,4,good,9
"Just don't. (Boulder, CO - Advanced Thin Films Location)",1,bad,9
Would not recommend as a career but great for students or as experience before moving on,2,bad,16
it was very good working at LSEG and Gained lot of knowledge from Financial statement analysis,4,good,16
Opportunities should be based on performance not belonging from particular group,2,bad,11
One of the best banks to work in Nigeria,5,good,9
"Management is horrible, a certain female assistant manager is not a very pleasant person to work with.",1,bad,17
"Finally results have been declared at 9.15 p.m.

25 out of 37 were selected. but fortunately I was rejected.",2,bad,19
It is a very clean and fast company in my opinion.,5,good,11
A great workplace if you like to be around academics,5,good,10
The people that actually do the work are great people. The production manager on the other hand is a complete idiot.,1,bad,21
Micromanaged CAC that is beyond fair. You will be treated like a child while having to walk on egg shells everyday.,1,bad,21
Good culture depending on which team you are in,4,good,9
Very nice and community-oriented place to work.  In tuned with diversity.,4,good,11
NQAC York: The most awful place to work ever...,1,bad,9
Great place to work with a strong  development career path,5,good,10
Wells Fargo has great opportunities for anyone who wants to advance in the banking field.,4,good,15
Beware Fortune 500 does not mean good place to work,1,bad,10
"If you're looking for a company with substance, opportunities and work-life balance, look elsewhere",2,bad,14
Great job if you don't want to make any money,1,bad,10
"Leading the Sales Force team to achieve the best results.
Recruit, train and develop competencies.",4,good,15
Safe work for a company that is changing the world,4,good,10
It has given me the resilience to handle almost any situation,5,good,11
Awesome place to work no matter how old you are! Cashier!,5,good,11
"Decent workplace, depends on the team you work with.",4,good,9
Good place to start your first job and get experience!,4,good,10
A great place to work and grow in your career,5,good,10
My experience junior Quality exicutive  3 year in lava manufacturing industry.,5,good,11
"Good place to work, but rapidly losing its innovative edge, and the small company atmosphere",4,good,15
A good company to work for and gain entry level sales skills,4,good,12
Not so bad....not so good...lots of change happening in the company.,2,bad,11
Great Opportunity - I want this to be the job that takes me through to retirement,5,good,16
"Teaching is great but the industry is not, choose your district carefully",1,bad,12
Good work environment with lots of opportunity to be promoted.,5,good,10
"My experience at General Motors, was challenging sometimes, but rewarding. Dealing with living out side the box.",5,good,17
"A great place to work for, very upbeat and professional.",4,good,10
Great job if you can get placed at a good property,5,good,11
Expect a lot from employees with little in return.,2,bad,9
"No matter what you did, it was never good enough.",2,bad,10
The Bank is stuck in the 1990s when it comes to technology.,1,bad,12
Commitment to Employees is high.   The HP Way is alive.,5,good,10
"Terrible management, favoritism, little room to advance past team lead.",2,bad,10
"Expect More, Pay Less: A Study In Management Philosophy",2,bad,9
I worked at Dexter Systems (Virginia) full-time (More than 18 months),4,good,11
Workplace culture may have been different before covid hit,2,bad,9
A business where you go to work. Tough but rewarding.,5,good,10
Get a lot of exposure to different technologies in the market and design solutions for international clients.,5,good,17
It's not perfect but constant improvements are being made,4,good,9
"Stable, well-paying jobs at an agency that needs to become more streamlined and competitive",4,good,14
"I use to think working for them was a dream, now its a complete nightmare.",1,bad,15
Texas instruments is a very good company to work.,4,good,9
The best place to growth as a professional and as an person,5,good,12
this company doesn't give a flying ----about its part time employees. they're expendable.,1,bad,13
It´s just amaizing. Lot of benefitis and multicultural enviroment.,5,good,9
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
I agree to the Glassdoor Terms of Use. This review of my experience at my current or former employer is truthful.,5,good,21
Best way to start career as  a fresh graduate,5,good,9
"Good for initial experience, and for the ability to say you've been to hell and back with a smile on your face",1,bad,22
Join if you have no other option at all.,1,bad,9
ATL Ultrasound was great but Philips is only interested in money (not quality,2,bad,13
"Great Pay and Team, but work is beyond dull.",4,good,9
"All in all, a good company to work for.",5,good,9
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
"Exciting experience, a company that goes at the speed of light but can slow down to take care of its employees",5,good,21
chances of being fired before your 12 year mark is high,1,bad,11
Huge company with all pros and cons associated with this.,4,good,10
Pay is good but they work you to the bone,2,bad,10
"Okay for people looking to stay in TCS, very bad for people with higher aspirations",2,bad,15
One of the best IT services company I have worked for,5,good,11
Decent place to work but a little behind the times,4,good,10
"It was great, this company always had work for me",5,good,10
"Easy interview, dress casual but still professional. A lot of expectation and must be really good at sales.",4,good,18
Great job if you don't value your time or care about your own mental health.,1,bad,15
Great place ro.work.as long as you never speak your own  mind,2,bad,11
"In response to the fake review by a ""Former Paralegal"" that was posted on November 6, 2019",2,bad,17
It is the worst job I have ever had.,1,bad,9
By far the best company I have ever worked for.,5,good,10
Absolutely no help from any of the other managers during training weeks.,2,bad,12
Got rid of my position and didn't tell me.,2,bad,9
Had a great job as a biosciences PhD student,5,good,9
Seasoned Client Management candidate with vast knowledge of BFSI & technology,5,good,11
Great if you’re used to working in a call center,1,bad,10
""" It's like a bad relationship you know you can do better, but you're so used to the way things are.""",2,bad,21
Suitable for people who are accustomed to bureaucracy and are looking for a slow-paced environment.,4,good,15
Since under new ownership they have become more worried about sales then about quality. No respect for their employees.,2,bad,19
Not the worst but by no means the best.,2,bad,9
It's not even worth going to an interview there,1,bad,9
"Still a newbie but, fun work environment so far.",4,good,9
Be prepared to work allot of hours and blow thru your savings.,2,bad,12
I could not be having a better work experience than the one I am having at Pearson.,4,good,17
If you don’t want to pay then don’t call for interview.,1,bad,11
A good learning experience and would do it again.,1,bad,9
"If you have an option, go to another company",2,bad,9
SAIC is a large company that has not transitioned well from a private to public firm.,1,bad,16
"Flawed annual review practices, but overall great to work for",4,good,10
Seems like they making fake reviews to boost their glassdoor ratings.,1,bad,11
"At REI, I look forward to coming to work due to great coworkers, great customers, and I believe in our products.",5,good,21
It's awesome experience with the company great career pathing,5,good,9
Stay away from GTI - I hear the rest of the LOB's aren't much better.,1,bad,15
"Not terrible, but nothing to write home about either",4,good,9
Accomplished Technical Analytics Professional with 20+ years of experience,5,good,9
NC State Laboratory for Public Health MLT Position Review,1,bad,9
"Potentially very lucrative, however you have to work very hard and have a certain personality to make it work.",4,good,19
Played games with pay rate and never received final paycheck,1,bad,10
If you are not the favourite of the management then this company is of no use,2,bad,16
"Great company, processes and most importantly great people to work with!",4,good,11
"As an Mechanical Intern at Lennox I have learned, gained, and experienced many things. Great company.",5,good,16
Very good experience  I feel nice to work with mpc,5,good,10
Stay With Them Until A Real Job Is Available,1,bad,9
Data Services - Bangalore - Worst place to work,1,bad,9
AAA Missouri - Adrenaline powered in Call Receiving and Dispatching. Difficult to get promotions.,4,good,14
Great place for a career starter out of school.,2,bad,9
Stable decline of the company makes it less appealing by the day,1,bad,12
"Great job while at school, I worked the Mobile department and fair was good for retail but not great for what we did.",5,good,23
More experience = low job security and Low Experience = low salary,2,bad,12
Good place to work - focus on promoting women to ensure 40% senior workforce is female led by 2020,5,good,19
I will not recommend working for RBC even for my worst enemie,1,bad,12
Can be a fun job except for the micromanagement,1,bad,9
Not a great experience left for 4 weeks no training .Products i tried as samples dried my skin out.Low pay for graft.,2,bad,22
"Changes may or may not be good, it has yet to be determined.",2,bad,13
I have been working at Eastman full time for 8 years mainly in the Engineering Department.,2,bad,16
Shady Sales Tactics / Unreasonable Upper Management / Favoritism,1,bad,9
They don’t really care about you so take care of yourself,1,bad,11
Company is good.. but managers are politically motivated. Too much favourism.,1,bad,11
A needed transition in 2013 sets the stage for a great comeback,4,good,12
"The most unethical, poorly managed, sexually harassing employer ever.",1,bad,9
"Great Employer, though the culture is sometimes manipulated by climbers.",4,good,10
"A good place to work with a good CEO, but don't expect to be highly rewarded.",4,good,16
Thumbs down there is a trend of poor management and high turnover,1,bad,12
It's going to take all of us to create the unimaginable!!!,5,good,11
Beware the these positive reviews are written by the recruiting team,1,bad,11
"Great place for young people to grow, a little more harder for mature professionals.",4,good,14
Good company but little corporate oversight of field offices,4,good,9
Very positive and I would like to continue to work with the company.,5,good,13
"Good work will get you recognition, but may not get you good pay",2,bad,13
not a company i would suggest to a friend,2,bad,9
"OK Pay, fine Job, good Work culture and Good corporate enviroment",4,good,11
"If you value your mental health, stay far away from this company!",1,bad,12
"Very tense, volatile environment.  Extremely long work days, work weeks are minimum of 6 days.",1,bad,15
Never get in if you want to be on top technology,2,bad,11
"Great people, great environment, some what flexible working options, good pay, good work life balance",5,good,15
Sprint (Don't Run or Walk) As Fast As You Possibly Can Away From This Company,1,bad,15
Do go if you want no work life balance at all,1,bad,11
Technically less challenging in few groups and more to learn in other groups,4,good,13
Not a place to be anymore ( Branch Level),2,bad,9
Day by day..some are good some are not.  Lots of politics,2,bad,11
Good Company to learn but if you can work a lot. This company for you,4,good,15
I enjoy my job and love what I do,5,good,9
Great work environment; Opportunities to advance if you're willing to move to another department,5,good,14
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
My overall experience with Lockheed Martin Information Systems & Global Services was positive.,4,good,13
"Good place to learn but difficult to make a career, Low retention employee rate company.",2,bad,15
"Gold's is all about profit and money, not about the members or employees.",1,bad,13
"Bad company, stay away, don´t trust any of the management.",1,bad,10
A good place to learn and grow as a junior engineer.,4,good,11
"Formerly Accretive Health, you can't put lipstick on a pig!",1,bad,10
Lack of rewards for the elderly and Baby Boomers.,1,bad,9
Nostalgic for the ‘old times’ when white men ruled and companies were run like they were in the Industrial Age?,2,bad,20
DaVita is a better place to work than some of the other dialysis companies out there.,4,good,16
"Pay is good, work is meaningful, Management is eccentric at times.",4,good,11
Do NOT work here as an Admin or CSA,2,bad,9
Cerner Kids is the place to grow your skills as an early childhood teacher,5,good,14
Decent pay and benefits but very boring and tiring,2,bad,9
Great people great work environment great fun really enjoy the people and customers and the clothes were great and price,5,good,20
"Horrible management extremely disorganized lack of understanding, favoritism and bias",1,bad,10
"Growth, learning, salary issues with high job security and medical perks",1,bad,11
I am working there while I finf what I like,4,good,10
"Inspiring/stable work environment, with some expected layers of bureaucracy",4,good,9
If you have a family or a mental health disability run from this place.,1,bad,14
"Plan, supervise and coordinate the operation and resources of the Personal Affairs Branch and the Identification Card",5,good,17
The Change that has Occurred within this Company is ruining it,2,bad,11
This is an awful company with an even worse culture,1,bad,10
Great if you like technologies from the 20th century,2,bad,9
Capital One is like family that support every decision and feedback concerning how work can be completed.,5,good,17
Great company for building learning culture and swift team switch process,4,good,11
"As all companies there are good and bad, though they do promote good workers fast.",4,good,15
Was a great place to work until the merger with LabCorp,1,bad,11
The students are great but the admin does not give anything back to the program,2,bad,15
Honeywell is a good place to work and grow,4,good,9
"Not good company for contractors, infact waste for contractors",1,bad,9
I work full time as a Guest Service Agent at the largest hotel in the state of Louisiana.,4,good,18
The university of Illinois at Urbana Champaign is a great place to work.,5,good,13
"Regular layoffs, No new projects and technology to work",2,bad,9
"Great vision, a lot of expectations, absolutley no standards and revenue comes before everything!",1,bad,14
New Starter Welcome & Onboarding to be proud of!,5,good,9
"Good starter job, but lots of cliques/bullies and no checks/balances",2,bad,10
Company with massive resources and a lack of direction and efficiency,1,bad,11
"Great Place, downsides are just due to the massive size of company",4,good,12
"Great people to work with, great benefits, and great tasks to work!",5,good,12
"Great in early years, but stressful in last couple of years.",2,bad,11
ALDI is a great place to work and grow!,5,good,9
"If a low key job with low key prospects appeals to you, read on...",2,bad,14
They let me go to great lengths to help clients.,4,good,10
Talk a good talk but not backed up in reality,2,bad,10
Good place to work and learn new things everyday.such a peaceful and happy environment to work,5,good,16
I have only been working here a week and everything is disorganized.,1,bad,12
Do not consider working for a corporate Hilton Hotel.,2,bad,9
I had a customer who gave me commendations for helping them,5,good,11
Great Global Company support lots of Communities and helps with Volunteer work,4,good,12
"Their heart is in the right place, but ....",4,good,9
This used to be an amazing company to work for,2,bad,10
An interesting place to work with tremendous potential if they concentrate on integration,4,good,13
Great company for work-life balance - depending on the group you're in,5,good,12
Tough place to work if you are not a Yes Sir person,2,bad,12
"It was overall a wonderful experience, but by the end there was a feeling that there was no job security.",4,good,20
That is a great environment to start your IT entry level job.,4,good,12
was excellent place to work with now  its place to learn politics,4,good,12
We Can learn all the bad and good sides of sales.,2,bad,11
"It's been a few years, but I worked with a great group of people.",4,good,14
It's a company with plenty of challenges and quirks so you need to make the best of it,4,good,18
The money is good but the job is bad,1,bad,9
"Very talented and nice team members, lacking execution focus",4,good,9
This company doesn't care about its' employees and their employees hate working there - me included.,1,bad,16
"Amazing people, great work life balance, lots of opportunities",5,good,9
Great first job to get your foot in the door,5,good,10
100% agree with the person who said IT will suck you dry,2,bad,12
The work was interesting but the strictness and lack of growth made it stressful,2,bad,14
Not a bad company if It is your first job but very limited for management.,2,bad,15
Could be a nice play to work but a few key things bring the whole operation down.,2,bad,17
"Worked at Costco, Colorado Springs as a Help Cashier",2,bad,9
"Carefully packaged white guilt, privilege & idealism claiming 2 ""Save the World"" 1 culturally diverse photo op at a time",1,bad,20
Management Styles Will Be The Biggest Downfall Of the Compant,2,bad,10
Great place to work if you don't mind being ignored.,2,bad,10
"I been working at the GODDARD School at 
Highland Hghts, for 4 years.",5,good,13
Pay and benefits not bad for Colorado but seem directionless in many leadership areas.,2,bad,14
C&B strives to bring out the best in their employees.  Essential training is provided by knowledgeable staff.,4,good,17
"Bad HR, hiring, and management create an environment where it is associates vs. management",1,bad,14
Fine company but a lot of shifting and adapting.,4,good,9
We work in a ever changing and challenging environment.,4,good,9
Best company to start your career with and not to end with,4,good,12
A great mix of technological knowledge and customer service.,5,good,9
Amazing work environment! Great culture to learn and grow professional customer service skills!,4,good,13
Office morale is extremely low and has been for over a year.,2,bad,12
"A very large organization with great benefits, exciting challenges and sometimes disfunctional responses.",4,good,13
terrible benefits that are cut even more every passing year . no raises in years,1,bad,15
High turnover due to ilit being a dead end job with no standards,1,bad,13
A private technology company with polices of a PSU,2,bad,9
My experience at Hermes was terrible for only one reason - the store director.,1,bad,14
This is by FAR the worst company I have ever attempted to work with,1,bad,14
"The shareholder comes first, senior managemenr second,  customer third, employee last",1,bad,11
"Good job to get experience, bad job to make your career",2,bad,11
"CHAOTIC, HORRIBLE ORGANIZATION AND NO PROFESSIONALISM ALCOA BILLING CENTER DENIALS RESOLUTION",1,bad,11
Positive work environment with plenty of opportunity for those who enjoy sales and are willing to work for it,5,good,19
The management of this company did not care  about their store managers.,1,bad,12
"Avoid at all costs, this time will not be different",1,bad,10
Okay place to be if you have good coworkers,2,bad,9
"Look elsewhere, where you come to end your career",1,bad,9
"Great pay, but you'll have no life outside of work",2,bad,10
Its good if you have someone rooting for you in management,2,bad,11
"work hard, little in return,  find a  good mentor that is all that matters",2,bad,14
Great Work-Life Balance ; not ideal starting point for college students.,2,bad,11
Support a good cause and get paid while doing so,5,good,10
Room to grow but should leave after 2-3 years,2,bad,9
It's like a Porsche with bald tires....looks great but not a top 5 Firm,2,bad,14
Great to shop there. Not so great as an employee,2,bad,10
High pay but not a positive environment to work at,2,bad,10
"Teamwork, great management and coworkers, and competitive salaries and benefits",5,good,10
Very interesting and impactful private and public sector work,4,good,9
Run!!! Rated in Top 10 Worst Places to work in 2013.,1,bad,11
If you have no goals or Progress in career this company for you,2,bad,13
"Awesome company to work for, could pay more attention to work life balance",5,good,13
I walked new students to class on line including speaking to them by telephone while they opened up their new laptop.,1,bad,21
Very poor management and bad politics played here. Some people always plays games & some guys works hard.,1,bad,18
Great place for an internship and part time side job,5,good,10
"HPE is great. Not sure about the CSC purchase, but wonderful company.",5,good,12
"Overrall positive, nowhere else are junior leaders entrusted with so much power and responsibility.",4,good,14
"OK if you need money, Just a stop by",2,bad,9
Don't apply unless you enjoy being treated like crap,1,bad,9
An entry level job for a closed-minded company that takes its employees for granted,1,bad,14
Worst IT Company to work for....... (exception for Mallus),1,bad,9
"No opportunities for advancement, Incompetent management, Poor work environment",1,bad,9
The LEAP program is one of the worst technical programs for college graduates.,1,bad,13
"Great starter, but you won’t be here long term.",2,bad,9
"If you are looking to move up in Mgt here, forget about it",2,bad,13
"Horrible experience ... Employment promises from owner and CEO sham,",1,bad,10
Senior Management-CEO has hurt the company and employee morale. Just track the market share.,1,bad,14
"Ok place to work, but be prepare for working with old technologies",2,bad,12
Workload was 3 times what was told during interview.,1,bad,9
Verizon Wireless became one of the worst companies to work for.,1,bad,11
Unsatisfying and a disappointment not paid enough for what is asked of you,2,bad,13
"If you're not in the office wearing a mask, you're not working. 80's mentality",1,bad,14
I Am Eating Food Past 3 Years In That Company,5,good,10
"Motorola - great company, at least in the past",4,good,9
Endlessly amazing colleagues at the cost of an endlessly awful management,1,bad,11
"Avoid at all costs - Randstad Professionals, Irvine CA",1,bad,9
Perfect for extra income while still working a full-time position at another company,4,good,13
You learn a great deal of leadership skills to mold you into management.,4,good,13
It is a great place to learn and grow.,5,good,9
Review what their company stock has done in the past 5 years,1,bad,12
There are plenty of better places to work for a bank. Suntrust was a dark spot in my career,1,bad,19
"Challenging position for SR, due to paperwork process and guidelines by medicare.",2,bad,12
"Management doesn't care about you. Your boss, HR, corporate, and CEO",1,bad,11
One of the Best Places to work for any employee,5,good,10
Should only be stepping stone to your career growth,2,bad,9
"Being a 3rd key is nice, because you pretty much have set hours",4,good,13
A Battleship that has yet to turn around in the right direction,2,bad,12
A lot of people thinking of leaving / actively looking,2,bad,10
They teach you great experience with lots of field travels,5,good,10
This job is tedious and mind numbing but has good benefits,2,bad,11
Dont expect a life if you work for disney,1,bad,9
It's been amazing to work for them. They have been good to me. They treated me good and respected me,5,good,20
Unorganized Chaos with inexperienced people being the only ones available to conduct business.,2,bad,13
Very good opportunity to succeed! Is what you make it as commissioned sales go but well staffed and and structured.,5,good,20
"Good people, lots to learn, but not enough training.",2,bad,9
"It's my pleasure to work here, great organization I've seen.",5,good,10
Could be great if they only retained good talent,2,bad,9
"Low stress, high quality of life, little opportunity for advancement",4,good,10
I've spent 14 years working in this company and it's been a great pleasure.,5,good,14
This was absolutely the worst job I ever had.,1,bad,9
Head Office treats everyone horribly but manager was good,2,bad,9
"The company is all about management, workers are just pee ons.",2,bad,11
"Overall, pretty good if you know what you’re getting into",4,good,10
It's just a paycheck until you can find a real career.,1,bad,11
Korn/Ferry: A recruiting factory with rewards only after years of trying to prove oneself.,1,bad,14
PwC Vietnam provides  great opportunities to learn and develop,5,good,9
"While it was better about 10 years ago, its still a good place to work.",5,good,15
"Great pay, benefits, opportunity for growth! Lots of transition possible.",4,good,10
Environment at the corporate office is great! Lots of communication and positivity.,5,good,12
"Good for fresher in terms of work, but not growth",4,good,10
"Great place to learn about anything home improvement related, opportunity for growth.",5,good,12
"A place to have a job, but not a career",2,bad,10
Good company if you want to be stuck at one place your entire life,2,bad,14
"Talented passionate people work here, but it is difficult for new people to acclimate",2,bad,14
"Used to be good before privitization, think twice before joining now",1,bad,11
"Great Company, making some questionable decisions in the TA COE",4,good,10
Great people but old model of prospecting. The door to door knocking isn't one that works in large metropolitan cities.,2,bad,20
A great team striving for great success on the front lines of a new technology.,4,good,15
Loved Fort Collins but the PhD program does not prepare you well for life post-graduate school,2,bad,16
Uber corporate MX - Marketing team - Great place to work!,5,good,11
Quite a challenge with support only for Executive Management,1,bad,9
An insurance company thatremains committed to being on your side !,4,good,11
The employees working in head office made the experience,4,good,9
"Proud to work in a company like Nestle, can learn more about principle & good practices.",4,good,16
Great company to work as a fresher to start career.,4,good,10
There is an overabundance of management layers prohibiting productive work and growth,1,bad,12
Toxic Top Down Culture - Great front line troops / Teams,2,bad,11
Great place to advance and diversify company to work for.,5,good,10
Working at sonic has been an awesome experience for me so far.,5,good,12
Lost it's way a shell only of what it was,1,bad,10
Good place to Learn but no Growth in Careers - Stagnated Life,2,bad,12
Food Lion has provided a challenging career and a reasonable income.,4,good,11
"If you know what you want you can get there, but it's not cherry picking",4,good,15
CSV consultant having 4.5 years of experience in Pharmaceutical industry. 3 Years of expeience in CSV Activity,5,good,17
Ethos is a great company that pushes you to be the best you can possibly be,5,good,16
"Best Buy- Great for H.S./college years, but definitely not long-term!",2,bad,10
Great work atmosphere like one big family but not an environment for high performer,4,good,14
Good if you want to start a career with 0 education or experience.,1,bad,13
Clearly defined global strategic framework an enjoyable journey so far and looking forward to the future,5,good,16
Great way to get foot in the door; terrible work/life balance,2,bad,11
Avid has had multiple chances to lead the market and for many reasons is now fighting for survival.,1,bad,18
Great place to work for people who rate innovation and learning high.,5,good,12
"A great company to work for, just expect long hours.",5,good,10
worked more than one and half an year into sales,4,good,10
ok work if you want to be blamed for all the problems,2,bad,12
Great place to build a career and learn about accounting,5,good,10
"Good work environment, but very hours intensive and stressful at times.",4,good,11
"My experience in retail has been trying. It is enjoyable at times, but I'm ready to move on to something different.",2,bad,21
Toxic culture with poor leadership and no clear directive.,1,bad,9
if you are friends of someone you will be promoted,2,bad,10
Dont consider joining if you are deputed on client side (Dell EMC Pune) as an experienced professional,2,bad,17
"Above averages wages, good equipment, fairly laid back environment.",4,good,9
Rapidly deteriorating benefits and complete lack of trust of management,1,bad,10
Stay as far away as you can as an employee and patient,1,bad,12
"You will live the company motto, ""Work Hard. Have Fun. Make History.""",5,good,12
not much room for promotion.  senior management do not listen to rest of staff,2,bad,14
I love working at Microsoft. I wish I was allowed to switch teams easier,5,good,14
Good for students or parents. Dead end for all others.,2,bad,10
"I've never worked for a company that has valued my experience, health, family and personal goals the Humana does.",5,good,19
"Used to be wonderful to work there, but last 1year + has been unbareable",1,bad,14
America's Healthiest Grocery Store--living up to it with their own people?,2,bad,11
"Great expierence, but they are going through a lot of change",4,good,11
Can't find a better place to start a career in biomedical research,4,good,12
"The job is easy, the people in the company are kind and helpful.",4,good,13
Great place to work for the right sort of person!!!,5,good,10
All of these reviews are fake it isn’t a pyramid,5,good,10
"Diverse team member base, transparent leadership, accessible problem solving and resolution.",4,good,11
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
"Great Company, Exciting Cyber Security Space, Collaborative & Supportive!",5,good,9
Very Good Place To Work As A Starting Job,4,good,9
"Run away as fast as you can! This is a TOXIC workplace. They have a horrible culture, bad leadership and crappy pay!",1,bad,22
Great experience but frustrating as decisions take time to be made.,4,good,11
"Machinery is really fun to design, people are great.....Managment is very poor.",2,bad,12
"Great place to work, great team to work with, and great overall company values.",4,good,14
FC is a financially well run company that does not have a good strategy,2,bad,14
Good for high school kids; not so much a career,2,bad,10
"Job is good, Management is terrible - Honest Review!",2,bad,9
If you’re a mean tough person this place is for you.,2,bad,11
"They want all the kudos, but refuse to pay BOH a living wage!",2,bad,13
If you go out of your comfort zone you’ll be recognized,5,good,11
"CGS has real potential, BUT it likely will become VERY hard to grow further mid/long term.",2,bad,16
"Big  and good name in industry,Less employee friendly in terms of pay",4,good,12
Worked at AIG for 4 years and it felt like 10 years.,2,bad,12
One of the best places to work where you can learn a lot and have many life experiences,4,good,18
"Left with only positive memories, delighted to be back",5,good,9
"Almost as good as academia, but with harder field work",4,good,10
Monitoring the Foreclosure and Billing process to fill the gaps on daily transition,5,good,13
"It was a part time summer job, not something I would do the rest of my life.",2,bad,17
"Work Life Balance, Very Good Culture, Good Working Environment",5,good,9
Oracle is a challenging and rewarding company to work for,4,good,10
"Great experience, learned a lot about customer service, teamwork, and communication.",5,good,11
"it is an average work place, not to many opportunities, not to many nice projects, some nice people",2,bad,18
It is an amazing company I love it working here.simply amazing,2,bad,11
Some progress but still a long ways to go.,2,bad,9
Sell everything to your customer even if they don't want it!,2,bad,11
A great place to gain valuable experience while progressing in your career.,5,good,12
"regional manager has too much control of individual stores, and promotion within the stores.",2,bad,14
Deloitte Consulting doesn't let junior staff direct their career path or industry alignment.,2,bad,13
your employment will only last until they can outsource it,2,bad,10
Once great company run by dinosaurs out of touch with the customer.,2,bad,12
Failed to address disability discrimination and refused to pay travel expenses,1,bad,11
"After 8 years of being paid top dollar, the only skills I used were those to get coffee and photocopy",2,bad,20
"little care for suggestion, progression or new ideas (McLaren Automotive not Group)",2,bad,12
Diverse working place that is a joy to work in.,5,good,10
Professional environment happy for the experiences and oscar party's,4,good,9
It's one of the best companies to work with.,5,good,9
Paychex amazing company! 23 years in the industry- over 10 with Paychex,5,good,12
"ULTRA CORRUPTED & EXTREMELY ABUSIVE, MANIPULATIVE, DECEITFUL PRACTICES AND ENVIRONMENT !!!",1,bad,11
"No Work life balance , management just push developers to get Work done",2,bad,13
If you want to sacrifice your soul. Go for it!,2,bad,10
Sad to see what has come of the old Novosco,1,bad,10
As intern I had a chance to work on own project.,4,good,11
Let GO after 21yrs of excellent service. No evidence provided of wrong doing. No support by my current management.  Horr,1,bad,20
Fun job where you have flexibility to manage your work days,4,good,11
"Exceeded in Weekly goals by 70%,and enjoyed  the Customer interaction while fulfilling a fundamental need.",4,good,15
LPN's should not be in charge in clinical setting,1,bad,9
Great at making you feel comfortable within the team,5,good,9
"The employees are very friendly, and I want to work in a great environment.",5,good,14
Felt like home to me ... hands down it's ONE of the best companies to work,5,good,16
Lots of potential for learning at expense of work-life balance,4,good,10
"Challenging due to relentless strive to finish, pushing quality down",4,good,10
Great Entry level position to gain tough skin working in sales,5,good,11
A nice place to work but the company is a bit short sighted and slow to move,2,bad,17
One of the best places for EDA software engineers,5,good,9
"good pay, good job depending on what department you work in",4,good,11
"Associate – Corporate Investment Banking, Financial Planning & Analysis",5,good,9
"great work life balance, opportunities open to those who want to explore and take initiative",4,good,15
No balance of life and career-much too much political BS at VS,2,bad,12
"You join the company, but you leave the manager!",2,bad,9
"Best place to socialize and hook up, not to work",1,bad,10
A No Go. There are so many nice companies on the market,1,bad,12
Great Place - could do with more trust in workplace,5,good,10
New York investment Waste of time and money.  Worst place I've worked in 25 years.,1,bad,15
