text,label,label_text,text_length
Management skills or lack there of!!!,1,bad,6
Ee: not what you'd hope for,2,bad,6
CDI exemplifies what is wrong with this country,1,bad,8
Kaiser Permanente isn't changing fast enough to remain competitive,1,bad,9
Demoralizing workplace offset only by good co-workers,2,bad,7
Upper management does not casade strategies vertically in a clear manner. Closed culture and hierarchical.,1,bad,15
A VERY bad place to work.,1,bad,6
95 percent of work is repetitive manual testing and technical documents.,2,bad,11
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
openly admits to marginalizing contract employees.,2,bad,6
People love it or hate it,1,bad,6
Chicken With Its Head Cut Off,2,bad,6
"It’s a job, but I would use it for experience and leave",2,bad,12
Better stay unemployed than joining this company,1,bad,7
"Worst Job of my Life!!!!! Lies,lies, lies!",1,bad,7
Lowest pay for the amount of work,2,bad,7
"If you have back problems, and hate the cold, this ain't for you",1,bad,13
"Highly onorganized, Low Manpower, Zero work life balance",1,bad,8
It was an interminable downward spiral that led to nowhere.,1,bad,10
Good job for young adults just entering into the job force.,2,bad,11
"From the outside, seems like a great company. On the inside, much improvement needed.",2,bad,14
Low salary & inefficient mid-level management,1,bad,6
Safety Is Not a priority with the company,1,bad,8
Great local team. Absolutely dreadful company.,1,bad,6
Time for the dead wood to be chopped.,2,bad,8
Opportunities for growth did not exsist outside of lead or supervisor roles.,2,bad,12
Disorganization and Poor Communication by Management,1,bad,6
My fault.. I joined this company even after going through the reviews of glassdoor. Please don't join.,1,bad,17
Sabre Hospitality Services - Hotel Reservations,2,bad,6
I gave 15 years to this company in multiple roles and Senior Management could care less.,2,bad,16
All work no life fake ethics,2,bad,6
"Company has strong direction, talented upper management, local management was often weak.",2,bad,12
Over paid seniors and under paid new employees.,2,bad,8
"Good Company but low in Motivation, low in awards, low in promotion",1,bad,12
Not a long term job... temporary work is OK.,2,bad,9
Unwelcoming and uncomfortable environment to work in,1,bad,7
OppenheimerFunds was great- Invesco not so much.,2,bad,7
A company that is still able to get away with good ole boy style management with outdated products.,1,bad,18
Old school/narrow minded and non authentic,1,bad,6
"People great, job sucks the life out of you",2,bad,9
Employees are best thing about USPS as an employer,2,bad,9
Compliance kills creativity and eats your time,1,bad,7
Too many Chiefs NOT enough Indians!!!,1,bad,6
Old school management structure with no opportunity for growth,2,bad,9
"Overall pleasant, slow environment, difficult for advancement",1,bad,7
Disability discrimination and don’t treat staff as equals,1,bad,8
"Great product, if only the management could figure out how to lead",1,bad,12
"Management is awful, fun people though",2,bad,6
Only if you have no other job,2,bad,7
Only work for amazon if you're desperate,2,bad,7
GPI is not a good employer.,2,bad,6
Better then no job at all,2,bad,6
"If you are starting out - this would be a great place to get corporate training, as long as you don't mind the hours.",2,bad,24
background verification check for Australian candidates,1,bad,6
"The Blind leading,The Blind. and H*R Out of Control...",2,bad,9
Institutional problems make this job unbearable for employees even at the lowest rung,2,bad,13
Management is more concern with putting out fires rather than preventing them.,2,bad,12
Worst Place for a Business Consultant,1,bad,6
Built on the Blood of its employees,1,bad,7
"No culture, no values, no innovation",1,bad,6
worst place to work - beware,1,bad,6
"work environment is very different than what you are told, you'll be expected to be available 24/7.",2,bad,17
Working for the bank is best as a temporary job.,2,bad,10
"They reject for no reason, don’t waste your time with this ghost company.",1,bad,13
Mismanagement led to loss of talent,1,bad,6
Ancient way of doing things and not a good place to work for personal and financial growth.,1,bad,17
Consistent weekend and very late night work,1,bad,7
Good job until you've been around too long,2,bad,8
"Everything looks right, but is still so wrong",1,bad,8
"Big Potential in Business, but not quite",2,bad,7
Look elsewhere when choosing a career.,2,bad,6
No vision coupled with miss-guided information by uninformed executives to leadership,2,bad,11
"unfair, boring place (at least outside of engineering)",2,bad,8
Its alright if youre looking for a job that rarely gives any hours...,2,bad,13
Its a 'Black' rock in Gurgaon,2,bad,6
If you have self respect then don't work here,1,bad,9
Expect more to be done by less people,1,bad,8
Loved my employees. Management is a mess,2,bad,7
Good place for polticians -- Dell India,2,bad,7
Do not care at all about employees......follows hire and fire policy .......!!,2,bad,12
"Contracted through CDI for Siemens Energy Inc., Orlando, FL.",2,bad,9
Great Brand but Internal Politics and Least Hikes,2,bad,8
A good day at Oracle is when you don't get fired or laid off,2,bad,14
Everyday is more challenging than the last.,1,bad,7
Not good for people who need hands on training,1,bad,9
No Room for Growth/Constant Policy Changes,2,bad,6
Constantly cutting UK staff & investment,1,bad,6
Worst CRO environment in the industry,1,bad,6
NOTHING is gold that shines in this department,2,bad,8
better to avoid if you can,1,bad,6
working at state street (fund accountant),1,bad,6
ok for a part time job,2,bad,6
Depends on which dept you work in.,1,bad,7
Not worth investing your time at this company.,2,bad,8
Possibly the worse place I will ever work in my life,1,bad,11
its going to be a bumpy road,2,bad,7
Not Great - They are trying to improve,2,bad,8
It's all about your bosses bonus.,2,bad,6
"Terrible, if you like working 12 to 15 hours a day, then this is your kind of job.",1,bad,18
Not a company that cares about employees,2,bad,7
nothing is excellent about this company,1,bad,6
I'll never look at Dunkin' the same way,1,bad,8
"Sales, Marketing is always on the hot seat.",2,bad,8
"Company too large to feel valued, recognised, and progress.",1,bad,9
"High stress, Lots of responsibilities, poor systems",2,bad,7
Toxic Rail and Transit Senior Management,2,bad,6
Not a good idea to join,1,bad,6
used to be a great company,2,bad,6
"Bad pay, don't care about you",2,bad,6
Not every chickfila is this bad.,1,bad,6
It was an okay place to work. I enjoyed the discount.,2,bad,11
There is little respect for low-level employees,1,bad,7
it should not be legal to work in these conditions,1,bad,10
"Apple Retail is retail 100%, set your expectations accordingly...",1,bad,9
"For sush a big company, they have alot of crooks!  The government needs to BEWARE!",2,bad,15
Nightmare - save yourself & don't ever work here,1,bad,9
Don’t do it even if desperate.,1,bad,6
Good company for people who don't mind politics or are close to retirement,2,bad,13
retail store offering clothing shoes and accessories for men women and kids,2,bad,12
I can't believe they are still in business,1,bad,8
"It's not a bad Company to work for, management is the one it makes the company to look so bad!",1,bad,20
Shady Company - Terrible Sales Tactics - Unethical - Great Money!,1,bad,11
"If you aren't a lawyer, this isn't a place you will be happy at long-term",1,bad,15
"Great pay and benefits, terrible beyond that",1,bad,7
Geico provides job security because employees leave in mass numbers,2,bad,10
Very stressful managing through a pandemic & 2 mergers in 1 year.,1,bad,12
They never got the memo that women can do more than just TYPE said memo.,2,bad,15
Join only if you want work which is not at all challenging,2,bad,12
"Great pay, not so great with practically everything else.",2,bad,9
Not What I Thought It Would Be!,1,bad,7
"Poor management, very unorganized, not appreciative of their employees at all, slow store traffic, etc",1,bad,15
"I reported him, they PROMOTED him",1,bad,6
Benefits are good if you love to travel,2,bad,8
Third world country sweat shop and environment,1,bad,7
CEO new and good; Company old and bad,1,bad,8
Good opportunities if you can handle the disorganization.,2,bad,8
Good Place to Learn What You Don't Want in a Job,1,bad,11
Employee for 10 yrs in New Jersey market,2,bad,8
Get Out While You Still Can,1,bad,6
"Great while in school, terrible at any time past that.",2,bad,10
Not much in the way of leadership,2,bad,7
Looks good in the beginning but not good once your get in.....especially when benefits are cancelled.,1,bad,16
No work life balance. No support from management.,1,bad,8
Not worth getting out of bed for,1,bad,7
They don’t have the employees best interest,2,bad,7
"Don't buy into the buzz words like MBM, Koch guiding principals, etc",2,bad,12
There are reasons for the high staff turnover in this organisation.....,1,bad,11
Oracle : a place to work ?,1,bad,7
Unreasonable expectations and lack of appreciation.,1,bad,6
"The age old sotry of over worked and under paid.  If other options present for employment elsewhere, I suggest strongly",1,bad,20
The experience has not been very good.,2,bad,7
Good Life Boat While Fishing For Something Better,2,bad,8
do not work at milton pack,1,bad,6
"Good place to learn business and technology, but not a long term carrier prospect.",2,bad,14
"Worst job I’ve ever had, this company only cares about money.",1,bad,11
Working for a family business is great unless the family is dysfunctional and absent.,1,bad,14
A Fortune 500 I will No Longer Support & NOT from lack of trying,1,bad,14
Used to be a great place to work,2,bad,8
Investment Banking in wipro has no growth or recognition,2,bad,9
"Expect everything, but give nothing in return.",1,bad,7
Not used for the job I was hired for and personal talents were ignored.,1,bad,14
Direct reporting mgr is very important,2,bad,6
"Good career launcher, not the place to stay",2,bad,8
"Could have been an amazing company, instead greed took over.",1,bad,10
"it was okay not great, you care more for the people than your employer .",2,bad,15
Management is very disengaged from the employee needs and workloads,2,bad,10
"Success is built on your own personal capital, not on the ability and professionalism of immediate management.",2,bad,17
Avoid this and all other vista-owned companies.,2,bad,7
"Okay job, opportunity to move up",2,bad,6
Used to be a Great Company,2,bad,6
Very cheap IT and you must be a brown nose to get a promotion,1,bad,14
"Cleaned and maintained orderly displays, assisted guests, and did miscellaneous tasks.",2,bad,11
Not  a service company but contracting company,1,bad,7
From top notch to a revolving door,2,bad,7
Farmer's management stuffes their pockets from the efforts of those regarded least.,1,bad,12
Don’t go for a sales and support role,2,bad,8
"Good place to start, but not grow a career",2,bad,9
EZ is not the center of the universe,2,bad,8
Toxic environment. Do yourself a favor and stay far away!,2,bad,10
Good place to work if you get good manager,1,bad,9
A good first part-time job if you're in school but not worth your time if you want to make decent money,2,bad,21
Navitaire Suffers From a Leadership and Management Crisis,2,bad,8
Company doesn’t much care about employees,1,bad,6
Worst experience as a manager ever!,2,bad,6
"Good at home time, but organization and management at terminal is bad.  Watch about those promises from management!",2,bad,18
Lots of promises that never materialize,2,bad,6
Panera - Good Food / Bad Job,2,bad,7
Cleaning House with lots of uncertainty,1,bad,6
You never know what your going to get,1,bad,8
Sleep industry is not a stable one,1,bad,7
ECDC- Not as great as they may seem.,2,bad,8
Lack of Communication is the worst I have seen in a company!,2,bad,12
Managing the cashflow of the company,2,bad,6
